task_id,msg_index,role,tokens,mean_cos_sim,max_cos_sim,n_future_asst
b92eecfe-0cff-4746-ae98-986f2512c084,23,tool,610,0.2683861255645752,0.37254106998443604,5
b92eecfe-0cff-4746-ae98-986f2512c084,24,assistant,104,0.5295727252960205,0.6909745931625366,4
b92eecfe-0cff-4746-ae98-986f2512c084,25,tool,5911,0.3326629102230072,0.43558764457702637,4
b92eecfe-0cff-4746-ae98-986f2512c084,26,assistant,147,0.43214094638824463,0.4740506708621979,3
b92eecfe-0cff-4746-ae98-986f2512c084,27,tool,11974,0.4641004800796509,0.5232608318328857,3
b92eecfe-0cff-4746-ae98-986f2512c084,28,assistant,3951,0.45730888843536377,0.5694319009780884,2
b92eecfe-0cff-4746-ae98-986f2512c084,29,tool,745,0.4255993962287903,0.43681132793426514,2
b92eecfe-0cff-4746-ae98-986f2512c084,30,assistant,608,0.606533944606781,0.606533944606781,1
b92eecfe-0cff-4746-ae98-986f2512c084,31,tool,666,0.5780904293060303,0.5780904293060303,1
b92eecfe-0cff-4746-ae98-986f2512c084,32,user,35,0.2658267617225647,0.2658267617225647,1
b92eecfe-0cff-4746-ae98-986f2512c084,33,assistant,1049,,,0
930977e3-cb4e-4bcd-8218-c717389c4c14,1,user,19,0.4879598617553711,0.7424095869064331,10
930977e3-cb4e-4bcd-8218-c717389c4c14,2,assistant,189,0.5190058946609497,0.6994398236274719,9
930977e3-cb4e-4bcd-8218-c717389c4c14,3,tool,47,0.25243356823921204,0.34246402978897095,9
930977e3-cb4e-4bcd-8218-c717389c4c14,4,assistant,1199,0.614539623260498,0.8057811260223389,8
930977e3-cb4e-4bcd-8218-c717389c4c14,5,tool,80,0.4470186233520508,0.5785686373710632,8
930977e3-cb4e-4bcd-8218-c717389c4c14,6,assistant,2062,0.5979949235916138,0.814386248588562,7
930977e3-cb4e-4bcd-8218-c717389c4c14,7,tool,350,0.46624284982681274,0.6947400569915771,7
930977e3-cb4e-4bcd-8218-c717389c4c14,8,assistant,2155,0.5376824736595154,0.7056649923324585,6
930977e3-cb4e-4bcd-8218-c717389c4c14,9,tool,298,0.47316500544548035,0.5166903138160706,6
930977e3-cb4e-4bcd-8218-c717389c4c14,10,assistant,3163,0.5805367827415466,0.8119887709617615,5
930977e3-cb4e-4bcd-8218-c717389c4c14,11,tool,477,0.5607577562332153,0.6736637353897095,5
930977e3-cb4e-4bcd-8218-c717389c4c14,12,assistant,3152,0.4313332438468933,0.5202412009239197,4
930977e3-cb4e-4bcd-8218-c717389c4c14,13,tool,1130,0.4537400007247925,0.5609161257743835,4
930977e3-cb4e-4bcd-8218-c717389c4c14,14,assistant,3250,0.4746991693973541,0.4895972013473511,3
930977e3-cb4e-4bcd-8218-c717389c4c14,15,tool,968,0.44718632102012634,0.5695213675498962,3
930977e3-cb4e-4bcd-8218-c717389c4c14,16,assistant,492,0.44222304224967957,0.48753035068511963,2
930977e3-cb4e-4bcd-8218-c717389c4c14,17,tool,218,0.46691232919692993,0.48523107171058655,2
930977e3-cb4e-4bcd-8218-c717389c4c14,18,assistant,3400,0.5601258277893066,0.5601258277893066,1
930977e3-cb4e-4bcd-8218-c717389c4c14,19,tool,605,0.5714969635009766,0.5714969635009766,1
930977e3-cb4e-4bcd-8218-c717389c4c14,20,assistant,374,,,0
e0faf24b-e135-412f-b89d-c90b263e677b,1,user,29,0.5109063982963562,0.7119643688201904,4
e0faf24b-e135-412f-b89d-c90b263e677b,2,assistant,110,0.6605063080787659,0.7404628992080688,3
e0faf24b-e135-412f-b89d-c90b263e677b,3,tool,45,0.6017698049545288,0.7213024497032166,3
e0faf24b-e135-412f-b89d-c90b263e677b,4,assistant,61,0.6178418397903442,0.6645433902740479,2
e0faf24b-e135-412f-b89d-c90b263e677b,5,tool,45,0.5791527032852173,0.724185585975647,2
e0faf24b-e135-412f-b89d-c90b263e677b,6,assistant,58,0.5675037503242493,0.5675037503242493,1
e0faf24b-e135-412f-b89d-c90b263e677b,7,tool,6597,0.28441715240478516,0.28441715240478516,1
e0faf24b-e135-412f-b89d-c90b263e677b,8,assistant,203,,,0
e0faf24b-e135-412f-b89d-c90b263e677b,9,tool,3013,,,0
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,1,user,20,0.28236204385757446,0.5833966732025146,9
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,2,assistant,211,0.42374178767204285,0.5375780463218689,8
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,3,tool,51,0.3277394473552704,0.4758819043636322,8
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,4,assistant,79,0.23975442349910736,0.3388234078884125,7
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,5,tool,45,0.28808894753456116,0.4756450057029724,7
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,6,assistant,34,0.49830150604248047,0.7483111023902893,6
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,7,tool,49,0.22004441916942596,0.3904832601547241,6
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,8,assistant,77,0.5790415406227112,0.8664830923080444,5
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,9,tool,48,0.23919710516929626,0.3946530222892761,5
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,10,assistant,70,0.481952428817749,0.5992683172225952,4
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,11,tool,51,0.5023916959762573,0.6211400628089905,4
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,12,assistant,2592,0.5829281210899353,0.6873494982719421,3
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,13,tool,792,0.6165583729743958,0.6751157641410828,3
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,14,assistant,96,0.46089422702789307,0.4914158880710602,2
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,15,tool,131,0.46335381269454956,0.5941845774650574,2
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,16,assistant,395,0.35469427704811096,0.35469427704811096,1
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,17,tool,307,0.5473015308380127,0.5473015308380127,1
66890ddc-faa5-4ca2-9f80-f751e2f8eed3,18,assistant,385,,,0
4d2329c7-4e2a-4067-b4ee-451967d130e7,1,user,19,0.42731863260269165,0.6577832102775574,16
4d2329c7-4e2a-4067-b4ee-451967d130e7,2,assistant,115,0.5134703516960144,0.7190237045288086,15
4d2329c7-4e2a-4067-b4ee-451967d130e7,3,tool,32887,0.3187623918056488,0.4335978329181671,15
4d2329c7-4e2a-4067-b4ee-451967d130e7,4,assistant,134,0.4165935814380646,0.6928538084030151,14
4d2329c7-4e2a-4067-b4ee-451967d130e7,5,tool,2459,0.4257665276527405,0.5670830607414246,14
4d2329c7-4e2a-4067-b4ee-451967d130e7,6,assistant,113,0.4607103765010834,0.6347777247428894,13
4d2329c7-4e2a-4067-b4ee-451967d130e7,7,tool,6651,0.3655899465084076,0.41843461990356445,13
4d2329c7-4e2a-4067-b4ee-451967d130e7,8,assistant,106,0.5059888362884521,0.7185218334197998,12
4d2329c7-4e2a-4067-b4ee-451967d130e7,9,tool,2238,0.43260279297828674,0.6294527053833008,12
4d2329c7-4e2a-4067-b4ee-451967d130e7,10,assistant,89,0.3752823770046234,0.5689340233802795,11
4d2329c7-4e2a-4067-b4ee-451967d130e7,11,tool,11970,0.4091702401638031,0.5723398923873901,11
4d2329c7-4e2a-4067-b4ee-451967d130e7,12,assistant,325,0.5619939565658569,0.8251397013664246,10
4d2329c7-4e2a-4067-b4ee-451967d130e7,13,tool,73,0.4341181814670563,0.6466415524482727,10
4d2329c7-4e2a-4067-b4ee-451967d130e7,14,assistant,109,0.571221113204956,0.7342838644981384,9
4d2329c7-4e2a-4067-b4ee-451967d130e7,15,tool,71,0.44006267189979553,0.6419532299041748,9
4d2329c7-4e2a-4067-b4ee-451967d130e7,16,assistant,105,0.4433787167072296,0.864284336566925,8
4d2329c7-4e2a-4067-b4ee-451967d130e7,17,tool,287,0.44657638669013977,0.6252451539039612,8
4d2329c7-4e2a-4067-b4ee-451967d130e7,18,assistant,79,0.5124894976615906,0.6340444684028625,7
4d2329c7-4e2a-4067-b4ee-451967d130e7,19,tool,51,0.3527180254459381,0.5230128765106201,7
4d2329c7-4e2a-4067-b4ee-451967d130e7,20,assistant,122,0.4636344909667969,0.5931350588798523,6
4d2329c7-4e2a-4067-b4ee-451967d130e7,21,tool,143,0.4188917577266693,0.6795822381973267,6
4d2329c7-4e2a-4067-b4ee-451967d130e7,22,assistant,64,0.34145647287368774,0.5487743616104126,5
4d2329c7-4e2a-4067-b4ee-451967d130e7,23,tool,79,0.3145372271537781,0.525967001914978,5
4d2329c7-4e2a-4067-b4ee-451967d130e7,24,assistant,93,0.3071328401565552,0.35470402240753174,4
4d2329c7-4e2a-4067-b4ee-451967d130e7,25,tool,484,0.4296911954879761,0.48430728912353516,4
4d2329c7-4e2a-4067-b4ee-451967d130e7,26,assistant,116,0.5775866508483887,0.6179611682891846,3
4d2329c7-4e2a-4067-b4ee-451967d130e7,27,tool,96,0.29466381669044495,0.32235339283943176,3
4d2329c7-4e2a-4067-b4ee-451967d130e7,28,assistant,88,0.6559681296348572,0.6834433078765869,2
4d2329c7-4e2a-4067-b4ee-451967d130e7,29,tool,1517,0.39808189868927,0.514551043510437,2
4d2329c7-4e2a-4067-b4ee-451967d130e7,30,assistant,358,0.7001042366027832,0.7001042366027832,1
4d2329c7-4e2a-4067-b4ee-451967d130e7,31,tool,150,0.37640267610549927,0.37640267610549927,1
4d2329c7-4e2a-4067-b4ee-451967d130e7,32,user,35,0.19748780131340027,0.19748780131340027,1
4d2329c7-4e2a-4067-b4ee-451967d130e7,33,assistant,391,,,0
1a2a12a6-0353-4326-9590-d8a5b5e56de5,1,user,32,0.415607213973999,0.7178754806518555,16
1a2a12a6-0353-4326-9590-d8a5b5e56de5,2,assistant,401,0.41879743337631226,0.6047755479812622,15
1a2a12a6-0353-4326-9590-d8a5b5e56de5,3,tool,232,0.4833550751209259,0.9622704982757568,15
1a2a12a6-0353-4326-9590-d8a5b5e56de5,4,assistant,361,0.5550538897514343,0.7683460712432861,14
1a2a12a6-0353-4326-9590-d8a5b5e56de5,5,tool,232,0.4602409303188324,0.9652864933013916,14
1a2a12a6-0353-4326-9590-d8a5b5e56de5,6,assistant,55,0.5338101983070374,0.7994105815887451,13
1a2a12a6-0353-4326-9590-d8a5b5e56de5,7,tool,45,0.34725359082221985,0.45752447843551636,13
1a2a12a6-0353-4326-9590-d8a5b5e56de5,8,assistant,502,0.6022858619689941,0.8041534423828125,12
1a2a12a6-0353-4326-9590-d8a5b5e56de5,9,tool,129,0.3336975872516632,0.5625053644180298,12
1a2a12a6-0353-4326-9590-d8a5b5e56de5,10,assistant,3047,0.48421889543533325,0.8223953247070312,11
1a2a12a6-0353-4326-9590-d8a5b5e56de5,11,tool,175,0.3258141279220581,0.5933700799942017,11
1a2a12a6-0353-4326-9590-d8a5b5e56de5,12,assistant,3863,0.5384266972541809,0.8471066951751709,10
1a2a12a6-0353-4326-9590-d8a5b5e56de5,13,tool,263,0.31499895453453064,0.5968620777130127,10
1a2a12a6-0353-4326-9590-d8a5b5e56de5,14,assistant,945,0.4918641448020935,0.7804628014564514,9
1a2a12a6-0353-4326-9590-d8a5b5e56de5,15,tool,87,0.32410791516304016,0.5300548076629639,9
1a2a12a6-0353-4326-9590-d8a5b5e56de5,16,assistant,1895,0.5446569323539734,0.7436008453369141,8
1a2a12a6-0353-4326-9590-d8a5b5e56de5,17,tool,217,0.28313910961151123,0.6000609397888184,8
1a2a12a6-0353-4326-9590-d8a5b5e56de5,18,assistant,195,0.3785613477230072,0.5507580041885376,7
1a2a12a6-0353-4326-9590-d8a5b5e56de5,19,tool,232,0.3526458442211151,0.5315994620323181,7
1a2a12a6-0353-4326-9590-d8a5b5e56de5,20,assistant,67,0.5860898494720459,0.8392881155014038,6
1a2a12a6-0353-4326-9590-d8a5b5e56de5,21,tool,706,0.3338591158390045,0.5642005205154419,6
1a2a12a6-0353-4326-9590-d8a5b5e56de5,22,assistant,162,0.278967946767807,0.3978630602359772,5
1a2a12a6-0353-4326-9590-d8a5b5e56de5,23,tool,212,0.41459980607032776,0.5973440408706665,5
1a2a12a6-0353-4326-9590-d8a5b5e56de5,24,assistant,112,0.1837797462940216,0.21655213832855225,4
1a2a12a6-0353-4326-9590-d8a5b5e56de5,25,tool,73,0.34627556800842285,0.47197967767715454,4
1a2a12a6-0353-4326-9590-d8a5b5e56de5,26,assistant,51,0.697478711605072,0.7998969554901123,3
1a2a12a6-0353-4326-9590-d8a5b5e56de5,27,tool,246,0.6145333647727966,0.7027714252471924,3
1a2a12a6-0353-4326-9590-d8a5b5e56de5,28,assistant,69,0.7539770603179932,0.7846324443817139,2
1a2a12a6-0353-4326-9590-d8a5b5e56de5,29,tool,94,0.4574575424194336,0.4992418587207794,2
1a2a12a6-0353-4326-9590-d8a5b5e56de5,30,assistant,105,0.6339699625968933,0.6339699625968933,1
1a2a12a6-0353-4326-9590-d8a5b5e56de5,31,tool,172,0.5889252424240112,0.5889252424240112,1
1a2a12a6-0353-4326-9590-d8a5b5e56de5,32,user,35,0.23770952224731445,0.23770952224731445,1
1a2a12a6-0353-4326-9590-d8a5b5e56de5,33,assistant,508,,,0
4143608f-6ca7-4f3b-af9c-63e2389306ae,1,user,38,0.4411982595920563,0.7286295890808105,3
4143608f-6ca7-4f3b-af9c-63e2389306ae,2,assistant,496,0.6414908170700073,0.8672166466712952,2
4143608f-6ca7-4f3b-af9c-63e2389306ae,3,tool,476,0.6044368743896484,0.778314471244812,2
4143608f-6ca7-4f3b-af9c-63e2389306ae,4,assistant,210,0.3944367468357086,0.3944367468357086,1
4143608f-6ca7-4f3b-af9c-63e2389306ae,5,tool,477,0.45069676637649536,0.45069676637649536,1
4143608f-6ca7-4f3b-af9c-63e2389306ae,6,assistant,268,,,0
19be0b4f-b8d3-48f9-af88-6d22eda39812,1,user,27,0.5972084999084473,0.7056162357330322,8
19be0b4f-b8d3-48f9-af88-6d22eda39812,2,assistant,124,0.5432589650154114,0.6617976427078247,7
19be0b4f-b8d3-48f9-af88-6d22eda39812,3,tool,6950,0.1385253369808197,0.23170065879821777,7
19be0b4f-b8d3-48f9-af88-6d22eda39812,4,assistant,94,0.5764876008033752,0.7813880443572998,6
19be0b4f-b8d3-48f9-af88-6d22eda39812,5,tool,2991,0.44666925072669983,0.5244588255882263,6
19be0b4f-b8d3-48f9-af88-6d22eda39812,6,assistant,239,0.6561829447746277,0.8283168077468872,5
19be0b4f-b8d3-48f9-af88-6d22eda39812,7,tool,2135,0.4655459523200989,0.6123603582382202,5
19be0b4f-b8d3-48f9-af88-6d22eda39812,8,assistant,67,0.5763390064239502,0.6644999980926514,4
19be0b4f-b8d3-48f9-af88-6d22eda39812,9,tool,45,0.16046905517578125,0.20838744938373566,4
19be0b4f-b8d3-48f9-af88-6d22eda39812,10,assistant,91,0.6344043612480164,0.6567180156707764,3
19be0b4f-b8d3-48f9-af88-6d22eda39812,11,tool,66,0.5299067497253418,0.6459755897521973,3
19be0b4f-b8d3-48f9-af88-6d22eda39812,12,assistant,53,0.468467116355896,0.4816582202911377,2
19be0b4f-b8d3-48f9-af88-6d22eda39812,13,tool,174,0.18377713859081268,0.22140395641326904,2
19be0b4f-b8d3-48f9-af88-6d22eda39812,14,assistant,2773,0.8080933094024658,0.8080933094024658,1
19be0b4f-b8d3-48f9-af88-6d22eda39812,15,tool,123,0.4444733262062073,0.4444733262062073,1
19be0b4f-b8d3-48f9-af88-6d22eda39812,16,assistant,309,,,0
4d970add-e084-4d3d-ab6a-e2d17adf6293,1,user,26,0.5164828300476074,0.6424171924591064,3
4d970add-e084-4d3d-ab6a-e2d17adf6293,2,assistant,393,0.5475195646286011,0.5783706307411194,2
4d970add-e084-4d3d-ab6a-e2d17adf6293,3,tool,170,0.2447292059659958,0.34100064635276794,2
4d970add-e084-4d3d-ab6a-e2d17adf6293,4,assistant,1048,0.4619085192680359,0.4619085192680359,1
4d970add-e084-4d3d-ab6a-e2d17adf6293,5,tool,18965,0.3960877060890198,0.3960877060890198,1
4d970add-e084-4d3d-ab6a-e2d17adf6293,6,assistant,856,,,0
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,1,user,24,0.34816065430641174,0.6169713735580444,16
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,2,assistant,168,0.4577389061450958,0.6781483292579651,15
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,3,tool,2110,0.3261207044124603,0.4237797260284424,15
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,4,assistant,137,0.4468403160572052,0.5952427387237549,14
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,5,tool,4291,0.39796608686447144,0.487000048160553,14
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,6,assistant,196,0.5083997249603271,0.7176342010498047,13
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,7,tool,2293,0.4560800790786743,0.590822696685791,13
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,8,assistant,139,0.5014618039131165,0.7217831015586853,12
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,9,tool,132,0.3581044375896454,0.49587592482566833,12
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,10,assistant,169,0.5637466907501221,0.7210447192192078,11
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,11,tool,671,0.4017166793346405,0.543913722038269,11
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,12,assistant,90,0.49820032715797424,0.6505851745605469,10
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,13,tool,37,0.22508840262889862,0.3659156560897827,10
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,14,assistant,123,0.5229864120483398,0.7545320987701416,9
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,15,tool,1583,0.32342809438705444,0.4113008975982666,9
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,16,assistant,71,0.4788229763507843,0.6289380788803101,8
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,17,tool,2236,0.38786405324935913,0.5271604657173157,8
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,18,assistant,189,0.4637843072414398,0.6698942184448242,7
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,19,tool,47,0.2876100242137909,0.38070064783096313,7
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,20,assistant,752,0.522139310836792,0.6697298288345337,6
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,21,tool,44,0.3077838718891144,0.40153077244758606,6
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,22,assistant,33,0.47384023666381836,0.5701320171356201,5
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,23,tool,80,0.3282712399959564,0.4528142809867859,5
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,24,assistant,65,0.6000766754150391,0.9017195701599121,4
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,25,tool,130,0.4287089407444,0.5079167485237122,4
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,26,assistant,191,0.5854417681694031,0.6428197026252747,3
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,27,tool,351,0.46867403388023376,0.5363155603408813,3
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,28,assistant,79,0.4820249676704407,0.48948878049850464,2
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,29,tool,92,0.39616137742996216,0.4961998760700226,2
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,30,assistant,127,0.517447829246521,0.517447829246521,1
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,31,tool,189,0.31682685017585754,0.31682685017585754,1
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,32,user,35,0.22987794876098633,0.22987794876098633,1
d8afc89a-969c-4d4e-b19e-eaf9eaf81053,33,assistant,348,,,0
6b062f7e-1668-49e5-b364-8e4ac8c6d149,1,user,19,0.7675871849060059,0.7745044231414795,2
6b062f7e-1668-49e5-b364-8e4ac8c6d149,2,assistant,797,0.8568944334983826,0.8568944334983826,1
6b062f7e-1668-49e5-b364-8e4ac8c6d149,3,tool,481,0.789286732673645,0.789286732673645,1
6b062f7e-1668-49e5-b364-8e4ac8c6d149,4,assistant,867,,,0
4375060a-a136-4353-a0d2-d3c7e0d28952,1,user,33,0.5342617630958557,0.8323861360549927,11
4375060a-a136-4353-a0d2-d3c7e0d28952,2,assistant,388,0.4501732885837555,0.6570335626602173,10
4375060a-a136-4353-a0d2-d3c7e0d28952,3,tool,1811,0.3446301817893982,0.46203118562698364,10
4375060a-a136-4353-a0d2-d3c7e0d28952,4,assistant,118,0.6161286234855652,0.7540113925933838,9
4375060a-a136-4353-a0d2-d3c7e0d28952,5,tool,56,0.5262115001678467,0.688563346862793,9
4375060a-a136-4353-a0d2-d3c7e0d28952,6,assistant,1855,0.5625778436660767,0.7503067851066589,8
4375060a-a136-4353-a0d2-d3c7e0d28952,7,tool,44,0.2530684769153595,0.4446982145309448,8
4375060a-a136-4353-a0d2-d3c7e0d28952,8,assistant,72,0.5710720419883728,0.766032338142395,7
4375060a-a136-4353-a0d2-d3c7e0d28952,9,tool,100,0.4070212244987488,0.5360504388809204,7
4375060a-a136-4353-a0d2-d3c7e0d28952,10,assistant,68,0.5644887685775757,0.7937679290771484,6
4375060a-a136-4353-a0d2-d3c7e0d28952,11,tool,48,0.3025112748146057,0.45684874057769775,6
4375060a-a136-4353-a0d2-d3c7e0d28952,12,assistant,2025,0.47287482023239136,0.6027450561523438,5
4375060a-a136-4353-a0d2-d3c7e0d28952,13,tool,44,0.27710244059562683,0.4476054310798645,5
4375060a-a136-4353-a0d2-d3c7e0d28952,14,assistant,1414,0.6796338558197021,0.7936800718307495,4
4375060a-a136-4353-a0d2-d3c7e0d28952,15,tool,44,0.28382089734077454,0.44516342878341675,4
4375060a-a136-4353-a0d2-d3c7e0d28952,16,assistant,45,0.5041598677635193,0.5310529470443726,3
4375060a-a136-4353-a0d2-d3c7e0d28952,17,tool,947,0.33933913707733154,0.4330819547176361,3
4375060a-a136-4353-a0d2-d3c7e0d28952,18,assistant,160,0.679067850112915,0.8134897351264954,2
4375060a-a136-4353-a0d2-d3c7e0d28952,19,tool,199,0.7242533564567566,0.8340655565261841,2
4375060a-a136-4353-a0d2-d3c7e0d28952,20,assistant,190,0.6856200695037842,0.6856200695037842,1
4375060a-a136-4353-a0d2-d3c7e0d28952,21,tool,198,0.6034308671951294,0.6034308671951294,1
4375060a-a136-4353-a0d2-d3c7e0d28952,22,assistant,601,,,0
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,1,user,30,0.3954465389251709,0.7811625003814697,16
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,2,assistant,206,0.5134906768798828,0.6779562830924988,15
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,3,tool,511,0.3797051012516022,0.46621251106262207,15
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,4,assistant,42,0.2671017348766327,0.39156726002693176,14
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,5,tool,5055,0.19662299752235413,0.2531908452510834,14
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,6,assistant,226,0.6239486336708069,0.766269862651825,13
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,7,tool,88,0.3598652184009552,0.5886256694793701,13
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,8,assistant,140,0.5172581076622009,0.7837010622024536,12
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,9,tool,125,0.34927061200141907,0.5464493632316589,12
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,10,assistant,104,0.6345304846763611,0.8283708691596985,11
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,11,tool,74,0.31592682003974915,0.540767252445221,11
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,12,assistant,105,0.6194511651992798,0.7472713589668274,10
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,13,tool,74,0.3036189377307892,0.5404881834983826,10
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,14,assistant,83,0.5358880162239075,0.6657949686050415,9
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,15,tool,37,0.2985440790653229,0.3990578055381775,9
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,16,assistant,84,0.3058142066001892,0.3614614009857178,8
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,17,tool,14034,0.30676716566085815,0.38049381971359253,8
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,18,assistant,102,0.6340898275375366,0.7986494302749634,7
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,19,tool,37,0.303688108921051,0.3966788053512573,7
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,20,assistant,196,0.6079269647598267,0.7070554494857788,6
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,21,tool,276,0.4054813086986542,0.5503586530685425,6
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,22,assistant,228,0.6344279646873474,0.7014612555503845,5
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,23,tool,74,0.2896069586277008,0.39794301986694336,5
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,24,assistant,106,0.5694756507873535,0.6387404203414917,4
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,25,tool,12747,0.3601519465446472,0.49318674206733704,4
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,26,assistant,360,0.6343974471092224,0.7223845720291138,3
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,27,tool,284,0.49116411805152893,0.5135341882705688,3
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,28,assistant,380,0.593817949295044,0.7550143003463745,2
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,29,tool,443,0.4811798930168152,0.5020133256912231,2
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,30,assistant,106,0.485399067401886,0.485399067401886,1
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,31,tool,5204,0.24230849742889404,0.24230849742889404,1
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,32,user,35,0.15650825202465057,0.15650825202465057,1
21e71c1c-8616-4fa4-b9ae-c4f48f88079d,33,assistant,379,,,0
d34beda0-2a3d-40fd-9373-56267c6330a6,1,user,19,0.5312545895576477,0.6914750337600708,7
d34beda0-2a3d-40fd-9373-56267c6330a6,2,assistant,152,0.6279282569885254,0.7688121795654297,6
d34beda0-2a3d-40fd-9373-56267c6330a6,3,tool,32874,0.4075566232204437,0.4740281105041504,6
d34beda0-2a3d-40fd-9373-56267c6330a6,4,assistant,147,0.6361247897148132,0.8141201734542847,5
d34beda0-2a3d-40fd-9373-56267c6330a6,5,tool,1392,0.5059860944747925,0.5655632019042969,5
d34beda0-2a3d-40fd-9373-56267c6330a6,6,assistant,183,0.6350345611572266,0.7720819711685181,4
d34beda0-2a3d-40fd-9373-56267c6330a6,7,tool,18624,0.3403850197792053,0.5435017347335815,4
d34beda0-2a3d-40fd-9373-56267c6330a6,8,assistant,2699,0.5804213881492615,0.7615518569946289,3
d34beda0-2a3d-40fd-9373-56267c6330a6,9,tool,165,0.5397522449493408,0.6706835031509399,3
d34beda0-2a3d-40fd-9373-56267c6330a6,10,assistant,92,0.4693118631839752,0.5617774724960327,2
d34beda0-2a3d-40fd-9373-56267c6330a6,11,tool,311,0.5192669630050659,0.5325881242752075,2
d34beda0-2a3d-40fd-9373-56267c6330a6,12,assistant,2738,0.5601108074188232,0.5601108074188232,1
d34beda0-2a3d-40fd-9373-56267c6330a6,13,tool,399,0.6107120513916016,0.6107120513916016,1
d34beda0-2a3d-40fd-9373-56267c6330a6,14,assistant,123,,,0
d34beda0-2a3d-40fd-9373-56267c6330a6,15,tool,2087,,,0
